host_since,latitude,longitude,,,
2-5-2013,52.37665402,4.944412146,,,
7-6-2012,52.36338861,4.934523069,,,
7-2-2015,52.36445112,4.933759537,,,
12-4-2015,52.36075595,4.944775995,,,
5-5-2014,52.36497978,4.943488973,,,
13-10-2013,52.35993507,4.936028097,,,
28-5-2013,52.37045707,4.937984384,,,
24-2-2014,52.36569962,4.936590174,,,
1-6-2017,52.37773601,4.932820374,,,
3-12-2013,52.36291606,4.93527861,,,
13-2-2014,52.36252725,4.933939541,,,
14-6-2015,52.36437718,4.934913768,,,
27-7-2012,52.37722511,4.940851461,,,
19-8-2014,52.36130666,4.945557965,,,
25-11-2011,52.36086633,4.939252723,,,
26-9-2013,52.36431237,4.933198799,,,
15-5-2013,52.37761185,4.923623849,,,
31-12-2016,52.37594988,4.947186208,,,
29-8-2013,52.36395126,4.932903802,,,
16-10-2012,52.37025513,4.93908415,,,
10-4-2010,52.36500978,4.943572387,,,
4-12-2015,52.36141187,4.935318663,,,
22-7-2013,52.36158546,4.94052714,,,
25-5-2016,52.37188877,4.943100827,,,
10-11-2014,52.37397431,4.939552449,,,
15-4-2014,52.36125941,4.936366983,,,
15-5-2013,52.35970012,4.940511496,,,
25-2-2016,52.36457661,4.934181556,,,
30-6-2014,52.36501525,4.934080534,,,
16-8-2017,52.37120544,4.938601451,,,
31-7-2017,52.36576444,4.934487405,,,
3-12-2013,52.37845469,4.93296201,,,
19-12-2016,52.37066851,4.940344736,,,
7-5-2013,52.36542922,4.933570198,,,
29-5-2013,52.35840809,4.939964422,,,
25-4-2017,52.36932763,4.942433861,,,
7-8-2017,52.36215984,4.942691616,,,
2-9-2015,52.36052461,4.941333318,,,
27-7-2013,52.3603051,4.943265229,,,
18-1-2016,52.37264369,4.939463555,,,
27-3-2017,52.36233738,4.945509932,,,
22-4-2017,52.37854388,4.92707391,,,
12-6-2015,52.36277368,4.937197926,,,
16-1-2012,52.36439279,4.939439259,,,
19-12-2016,52.36182938,4.944810385,,,
16-6-2016,52.36484485,4.935109917,,,
11-8-2017,52.36107942,4.942996184,,,
6-11-2014,52.37101798,4.940567958,,,
7-4-2013,52.36103782,4.936804192,,,
27-3-2017,52.36337005,4.93405392,,,
12-4-2016,52.36433754,4.93207993,,,
26-9-2013,52.36183363,4.907957383,,,
7-7-2012,52.36387236,4.941319155,95,,
17-9-2013,52.35848539,4.937667452,,,
 Monique, Fela, Flint,$65.00 ,105,95
5-7-2012,52.36626793,4.933883175,,,
2-4-2016,52.37194289,4.943555261,,,
2-11-2013,52.36334899,4.931752816,,,
22-4-2014,52.3591717,4.935472399,,,
19-6-2016,52.3643101,4.937615721,,,
9-2-2016,52.362558,4.934024339,,,
30-3-2013,52.36568624,4.938964512,,,
8-3-2014,52.35981495,4.942184886,,,
22-5-2014,52.37405454,4.945539643,,,
10-11-2012,52.36906235,4.952069353,,,
6-9-2015,52.36289063,4.936086734,,,
4-1-2016,52.36413411,4.941252806,,,
17-9-2014,52.36393007,4.935364053,,,
8-12-2014,52.3675919,4.940772631,,,
4-4-2017,52.36301232,4.934386096,,,
5-7-2015,52.35854381,4.947135515,,,
27-1-2012,52.37287758,4.936129645,,,
16-4-2017,52.36389582,4.939706246,,,
13-8-2012,52.36401171,4.936167563,,,
19-12-2016,52.36366742,4.931868884,,,
2-3-2017,52.37304108,4.941846582,,,
25-4-2015,52.36387674,4.934142325,,,
1-5-2014,52.3653907,4.944490954,,,
22-11-2012,52.37185901,4.943037687,,,
11-10-2016,52.36193566,4.943390302,,,
14-4-2013,52.37205327,4.935880654,,,
28-4-2014,52.36367521,4.938192408,,,
25-9-2012,52.36218255,4.944942342,,,
29-6-2015,52.36206816,4.944826013,,,
1-10-2014,52.35998542,4.934039539,,,
17-2-2014,52.3622036,4.933203981,,,
14-11-2014,52.36241936,4.944429501,,,
6-3-2017,52.37811276,4.928477347,,,
11-3-2014,52.36263576,4.940020625,,,
23-1-2016,52.36219771,4.935239853,,,
24-10-2013,52.36299344,4.938925576,,,
17-1-2016,52.36345226,4.946093233,,,
13-6-2013,52.35970517,4.940978141,,,
24-6-2013,52.36085708,4.933201697,,,
16-12-2012,52.37901299,4.936804837,,,
11-7-2017,52.37729983,4.923135385,,,
21-5-2015,52.37660809,4.944482726,,,
12-5-2014,52.36365619,4.938238195,,,
10-9-2015,52.36385652,4.941446026,,,
17-1-2013,52.36611204,4.93363593,,,
7-2-2012,52.36289981,4.940658156,,,
16-11-2016,52.37833138,4.926980894,,,
1-5-2016,52.36130135,4.93947897,,,
9-11-2013,52.3646605,4.935730095,,,
16-9-2015,52.36349722,4.943795024,,,
7-3-2016,52.36577008,4.943488508,,,
1-3-2014,52.37415126,4.946827015,,,
3-6-2015,52.36244473,4.934216293,,,
24-3-2016,52.36479397,4.941737426,,,
30-11-2015,52.36067057,4.940355813,,,
1-11-2013,52.37062476,4.942008106,,,
24-2-2017,52.37582461,4.947264739,,,
30-11-2017,52.37594322,4.936945406,,,
2-12-2011,52.35914594,4.940473907,,,
19-6-2014,52.37758303,4.938489112,,,
18-6-2014,52.36507242,4.937179588,,,
30-6-2014,52.36472559,4.932535547,,,
2-5-2015,52.36305673,4.905886014,,,
22-11-2016,52.36633628,4.937821764,,,
28-11-2014,52.35949914,4.939969616,,,
6-3-2013,52.35932097,4.942656321,,,
17-11-2013,52.362869,4.936526872,,,
28-9-2015,52.35947519,4.935137335,,,
31-8-2014,52.36078707,4.938590747,,,
6-2-2013,52.36790122,4.943515671,,,
11-6-2015,52.36189776,4.936028029,,,
20-6-2013,52.37399245,4.946389037,,,
6-10-2016,52.37421157,4.941858171,,,
3-11-2015,52.36317658,4.93278828,,,
1-7-2013,52.35936751,4.943298075,,,
25-8-2015,52.36297705,4.936333945,,,
6-6-2011,52.3670418,4.940499849,,,
25-5-2015,52.36556817,4.935207612,,,
20-5-2013,52.37336604,4.945720771,,,
13-6-2015,52.35900879,4.940723489,,,
3-7-2013,52.36227006,4.933698917,,,
10-10-2012,52.37364085,4.934498587,,,
26-7-2013,52.35967047,4.944810877,,,
28-7-2016,52.37507984,4.940221858,,,
19-12-2016,52.36374168,4.939496582,,,
6-7-2016,52.36253903,4.934949534,,,
22-7-2013,52.36516081,4.935091849,,,
14-5-2012,52.35903259,4.941101173,,,
23-3-2016,52.36446567,4.935905611,,,
20-2-2016,52.36283925,4.938198007,,,
2-8-2013,52.36432385,4.93709783,,,
19-12-2016,52.35941944,4.935823568,,,
13-11-2016,52.36386269,4.935221124,,,
20-6-2016,52.36398685,4.941024049,,,
14-9-2015,52.36167322,4.933295307,,,
25-2-2015,52.36372748,4.942744389,,,
11-8-2016,52.37310449,4.940127774,,,
7-8-2011,52.37419881,4.932349102,,,
30-7-2010,52.37004589,4.938691236,,,
3-4-2011,52.36436329,4.93240081,,,
10-7-2013,52.36304409,4.936732149,,,
19-12-2016,52.36245063,4.934396084,,,
14-9-2014,52.36118876,4.935429562,,,
3-12-2013,52.37677518,4.935493295,,,
2-7-2013,52.36530892,4.933425207,,,
3-3-2013,52.36492961,4.932675631,,,
14-4-2014,52.36059597,4.935355037,,,
6-8-2013,52.35858232,4.936316128,,,
23-5-2013,52.3634134,4.944237683,,,
4-3-2016,52.37114637,4.943029304,,,
22-5-2013,52.36063155,4.941366565,,,
12-5-2012,52.36213653,4.944187062,,,
21-2-2016,52.36166566,4.935676743,,,
30-10-2009,52.36475295,4.93308238,,,
9-8-2016,52.36110814,4.94083274,,,
12-5-2012,52.36050476,4.941738204,,,
12-6-2011,52.36320508,4.934309466,,,
25-10-2012,52.37126644,4.951384295,,,
8-12-2013,52.37622993,4.921977327,,,
7-9-2011,52.36489073,4.94045698,,,
1-12-2012,52.37146013,4.945092178,,,
5-6-2012,52.37284358,4.93742437,,,
9-6-2015,52.37287318,4.935591338,,,
27-6-2016,52.36325027,4.940205886,,,
10-6-2015,52.37154188,4.937347567,,,
13-2-2017,52.3607615,4.944993036,,,
27-9-2015,52.35923386,4.942985363,,,
22-4-2017,52.37668374,4.923120718,,,
16-11-2015,52.36396388,4.907425725,,,
2-7-2013,52.36298172,4.933026218,,,
16-4-2014,52.3627861,4.933545552,,,
30-9-2012,52.37239943,4.934068666,,,
20-2-2014,52.36171512,4.932952826,,,
16-11-2017,52.35970015,4.94008601,,,
9-9-2013,52.36172941,4.933063043,,,
19-12-2016,52.36322737,4.933449473,,,
30-5-2013,52.37669585,4.947363653,,,
5-12-2014,52.36600151,4.933122385,,,
21-7-2015,52.3655984,4.941031044,,,
17-8-2017,52.36082132,4.940806762,,,
14-7-2016,52.36420778,4.937687323,,,
11-6-2011,52.3646069,4.938920083,,,
30-3-2014,52.35963779,4.935892481,,,
29-12-2012,52.3643034,4.940494086,,,
4-10-2017,52.37424098,4.946117865,,,
1-7-2014,52.37706787,4.935377008,,,
29-5-2014,52.36589162,4.937869594,,,
8-10-2013,52.37008615,4.934107376,,,
9-2-2016,52.36359354,4.934010624,,,
14-7-2013,52.364099,4.932463028,,,
30-11-2017,52.37344473,4.94440095,,,
23-6-2014,52.37559938,4.948067089,,,
1-4-2014,52.36596174,4.931907608,,,
19-1-2013,52.36810095,4.949901701,,,
9-8-2014,52.37455903,4.949233463,,,
21-12-2015,52.3672708,4.943762063,,,
21-6-2016,52.36476898,4.937480788,,,
22-7-2012,52.36194959,4.943867002,,,
13-8-2014,52.3651185,4.934377887,,,
23-10-2013,52.36332277,4.940192975,,,
13-2-2016,52.36572281,4.939879755,,,
14-8-2015,52.36381609,4.936668431,,,
14-8-2014,52.37092521,4.942118599,,,
4-1-2014,52.36267573,4.938170219,,,
9-9-2014,52.36823584,4.93725123,,,
5-6-2016,52.35990757,4.943208301,,,
1-7-2014,52.36242935,4.944041965,,,
26-10-2011,52.36958171,4.935160979,,,
2-2-2015,52.36320544,4.937859331,,,
7-10-2015,52.37457365,4.933929834,,,
19-12-2016,52.36326525,4.931907572,,,
5-6-2017,52.37383804,4.946176824,,,
12-10-2012,52.36520515,4.934465139,,,
14-4-2015,52.36208941,4.933475613,,,
9-4-2015,52.36380188,4.937602317,,,
 Linde, Melle En Ilja,12/7/2014,2,100,
23-12-2013,52.37724952,4.939568667,,,
18-11-2016,52.36095523,4.936441247,,,
6-9-2015,52.36069387,4.935559227,,,
10-10-2015,52.36402959,4.940134232,,,
18-5-2014,52.37234442,4.948800258,,,
6-5-2015,52.36499109,4.932846615,,,
14-8-2013,52.36366299,4.943164135,,,
21-11-2014,52.36024672,4.940743385,,,
28-7-2014,52.36535274,4.9406461,,,
19-12-2014,52.36370291,4.933428464,,,
25-5-2015,52.36179943,4.944567948,,,
20-4-2015,52.37676297,4.924322813,,,
15-9-2012,52.37702814,4.93554097,,,
3-8-2013,52.36267022,4.943390476,,,
8-9-2012,52.35977095,4.942620661,,,
19-12-2016,52.36255395,4.934560974,,,
13-10-2012,52.36485055,4.93721388,,,
9-11-2015,52.36173664,4.939345817,,,
13-8-2017,52.36490315,4.905746412,,,
14-7-2013,52.36520766,4.939628775,,,
17-1-2013,52.37031261,4.939099525,,,
10-8-2016,52.36222082,4.936618619,,,
7-5-2013,52.37934236,4.926475131,,,
15-5-2016,52.37747153,4.919531932,,,
22-5-2013,52.36080154,4.939534277,,,
11-11-2012,52.36396477,4.940956657,,,
3-8-2011,52.37691242,4.926230929,,,
29-5-2013,52.3649813,4.933259116,,,
30-9-2013,52.36853769,4.943843908,,,
1-4-2014,52.36485655,4.931314869,,,
28-12-2016,52.36502936,4.936377738,,,
20-7-2014,52.36414472,4.935203759,,,
30-7-2013,52.36333178,4.939903471,,,
10-6-2015,52.37133861,4.944165555,,,
9-11-2015,52.36267444,4.936316084,,,
10-8-2014,52.3663133,4.942781191,,,
16-10-2016,52.3631332,4.93862366,,,
14-7-2015,52.36285465,4.938454355,,,
11-8-2013,52.36163616,4.938027518,,,
30-9-2010,52.36894365,4.941922145,,,
6-2-2015,52.37211903,4.949593705,,,
10-11-2014,52.36286536,4.933226676,,,
17-7-2015,52.3638037,4.941287026,,,
9-1-2017,52.37795359,4.931051312,,,
15-6-2015,52.37592314,4.948126307,,,
12-7-2016,52.37229302,4.95055044,,,
1-11-2015,52.36445726,4.940534718,,,
28-12-2011,52.37150239,4.939439725,,,
12-9-2012,52.38171945,4.937878025,,,
29-8-2017,52.36779194,4.940135154,,,
22-10-2013,52.36784777,4.932393244,,,
22-6-2014,52.36433531,4.944823616,,,
25-11-2014,52.36145211,4.945077665,,,
8-8-2015,52.36768191,4.941760456,,,
31-1-2014,52.36528692,4.935438838,,,
26-4-2017,52.37283705,4.942417205,,,
8-9-2013,52.36162399,4.944440766,,,
31-12-2011,52.37498328,4.942075999,,,
7-8-2010,52.36722404,4.939827311,,,
11-8-2014,52.35955726,4.944895156,,,
28-3-2016,52.36436935,4.938297343,,,
17-1-2011,52.37142672,4.942344951,,,
24-6-2016,52.376808,4.925020415,,,
12-9-2013,52.37647418,4.92327064,,,
8-8-2014,52.36411713,4.942267055,,,
14-10-2014,52.3731935,4.944251153,,,
1-12-2013,52.36219999,4.942340099,,,
21-2-2016,52.37390754,4.934536695,,,
26-1-2017,52.3630167,4.938184701,,,
2-5-2013,52.37600664,4.943144849,,,
27-7-2012,52.37600142,4.941196912,,,
7-8-2015,52.3786124,4.927158808,,,
12-11-2015,52.36182445,4.943053849,,,
25-4-2016,52.36434299,4.932780362,,,
1-6-2016,52.37146378,4.943696459,,,
27-6-2013,52.37545185,4.93623346,,,
13-2-2015,52.3629853,4.934961176,,,
6-10-2013,52.37631832,4.940430767,,,
15-3-2014,52.36499085,4.944008393,,,
25-10-2011,52.36437818,4.934031819,,,
19-12-2016,52.3585882,4.93977778,,,
17-7-2012,52.35925717,4.937302102,,,
29-12-2014,52.36282269,4.932718447,,,
22-6-2012,52.37244527,4.950876153,,,
13-7-2015,52.36196011,4.912140902,,,
2-1-2013,52.36160836,4.937228158,,,
22-4-2012,52.37378685,4.944882122,,,
29-7-2017,52.36423756,4.934694169,,,
6-9-2016,52.36710804,4.934559486,,,
17-2-2013,52.36339418,4.946066866,,,
13-8-2013,52.36370287,4.936207178,,,
15-8-2017,52.36049626,4.935900843,,,
30-6-2016,52.36495715,4.936512723,,,
27-10-2012,52.37396354,4.933557825,,,
30-7-2014,52.3641958,4.9317736,,,
9-8-2013,52.37644732,4.943697614,,,
17-6-2012,52.36240312,4.933011989,,,
8-8-2010,52.36263505,4.945659131,,,
23-2-2014,52.37366833,4.946876685,,,
19-1-2015,52.3663009,4.939220948,,,
17-7-2012,52.37150908,4.941886774,,,
28-3-2013,52.36475007,4.935837944,,,
2-6-2013,52.36446358,4.943514151,,,
15-7-2013,52.35998947,4.944535736,,,
1-3-2017,52.36522118,4.932784158,,,
25-5-2012,52.36167292,4.937450128,,,
14-11-2015,52.36245979,4.940162506,,,
23-8-2015,52.36401535,4.941609379,,,
22-11-2012,52.36338782,4.933321845,,,
14-1-2015,52.37840362,4.924214581,,,
24-2-2014,52.36876023,4.943846966,,,
7-9-2013,52.36522448,4.939618321,,,
25-1-2016,52.36359911,4.942779436,,,
10-5-2013,52.36504972,4.937927589,,,
11-9-2013,52.3627035,4.937149404,,,
4-8-2013,52.36501437,4.932732221,,,
3-3-2012,52.3636509,4.937756826,,,
10-3-2014,52.36409326,4.938666961,,,
9-8-2016,52.36114947,4.939653177,,,
28-11-2015,52.36471983,4.932845154,,,
3-6-2015,52.37586732,4.935509571,,,
27-10-2014,52.35897271,4.934874128,,,
22-11-2014,52.36345195,4.93963602,,,
16-11-2012,52.36353284,4.931409069,,,
13-10-2013,52.36373721,4.937661704,,,
17-9-2014,52.36733836,4.944537752,,,
6-6-2017,52.36331955,4.933818226,,,
1-6-2016,52.37474279,4.949207323,,,
8-8-2014,52.36373798,4.943287703,,,
9-12-2015,52.36416473,4.93277041,,,
6-6-2011,52.36523272,4.934438702,,,
12-4-2016,52.37522666,4.947230679,,,
25-2-2014,52.36415799,4.937485537,,,
1-6-2013,52.35965098,4.936915692,,,
10-11-2014,52.37760649,4.944222768,,,
11-2-2015,52.36054635,4.935278318,,,
10-9-2017,52.36102801,4.935396599,,,
20-7-2012,52.36416719,4.943284163,,,
25-9-2014,52.37559924,4.938337589,,,
21-2-2014,52.36413664,4.93359853,,,
17-1-2014,52.36602301,4.932875167,,,
12-4-2017,52.37076087,4.943330482,,,
30-7-2016,52.36563633,4.942482719,,,
27-5-2014,52.37148191,4.948962644,,,
3-5-2014,52.36319217,4.933493543,,,
22-6-2015,52.36034184,4.941355917,,,
8-7-2013,52.36287842,4.933399387,,,
29-5-2017,52.36226141,4.945392396,,,
5-9-2014,52.3618006,4.944541169,,,
16-1-2015,52.36884444,4.940815839,,,
8-6-2016,52.36364744,4.882020953,,,
19-3-2015,52.36505427,4.932930135,,,
18-7-2012,52.37558334,4.944845217,,,
1-6-2013,52.37520826,4.947761565,,,
25-9-2014,52.36445302,4.93822512,,,
19-12-2016,52.36577088,4.943593436,,,
23-3-2017,52.36269688,4.934299493,,,
2-12-2012,52.37273106,4.935206162,,,
5-5-2014,52.36454931,4.943724153,,,
25-6-2014,52.36533979,4.942554622,,,
26-10-2015,52.36441363,4.940695816,,,
28-4-2016,52.37460396,4.944702692,,,
25-11-2012,52.37677528,4.944710337,,,
10-8-2010,52.36076698,4.944348817,,,
6-6-2011,52.36508368,4.942063053,,,
10-10-2015,52.36291624,4.94415934,,,
9-12-2015,52.37613764,4.922441288,,,
12-10-2015,52.37195079,4.937485139,,,
13-9-2013,52.36445335,4.939478614,,,
18-3-2017,52.36817256,4.943462145,,,
6-6-2016,52.35860492,4.937769977,,,
23-7-2013,52.36187494,4.933740341,,,
5-8-2013,52.36310143,4.938896296,,,
7-2-2013,52.36250575,4.944597266,,,
4-1-2014,52.35941419,4.944621041,,,
19-12-2016,52.35954607,4.940389963,,,
15-6-2016,52.37053336,4.94130964,,,
19-12-2016,52.36550063,4.939027308,,,
26-6-2015,52.37477863,4.943583139,,,
23-4-2014,52.36026114,4.934994757,,,
19-8-2013,52.36136873,4.934634384,,,
6-7-2015,52.36344456,4.935518422,,,
21-7-2016,52.37372918,4.942438122,,,
23-12-2013,52.37875008,4.939385648,,,
5-5-2012,52.37458934,4.943733513,,,
3-7-2014,52.35918881,4.937545165,,,
4-11-2013,52.36254156,4.936930697,,,
25-2-2014,52.3606916,4.936132083,,,
30-7-2014,52.36420009,4.933960741,,,
14-4-2013,52.3712528,4.935956584,,,
21-7-2013,52.36410078,4.938981758,,,
1-2-2014,52.36427003,4.935658258,,,
20-5-2013,52.36140999,4.938220261,,,
13-5-2013,52.37568335,4.930938582,,,
15-5-2016,52.36401467,4.942421144,,,
29-12-2013,52.36892764,4.944121593,,,
15-7-2015,52.36349137,4.936968634,,,
22-11-2015,52.36365471,4.94405906,,,
29-4-2016,52.36079489,4.936664068,,,
11-9-2012,52.36285609,4.932431694,,,
2-7-2011,52.36560469,4.934014903,,,
6-5-2014,52.36241995,4.932094947,,,
4-12-2013,52.36498806,4.935696104,,,
5-7-2017,52.3639288,4.935614505,,,
20-10-2011,52.36609902,4.932987129,,,
19-5-2015,52.37126203,4.935391887,,,
9-11-2013,52.3661032,4.937244598,,,
12-10-2011,52.36565704,4.947955882,,,
1-7-2015,52.36335645,4.932986402,,,
27-1-2015,52.37148788,4.945956001,,,
26-11-2013,52.36270656,4.936432218,,,
17-6-2017,52.36278794,4.934992683,,,
9-12-2015,52.36287356,4.933947913,,,
8-11-2013,52.37776971,4.937851288,,,
24-7-2013,52.37052795,4.947235457,,,
16-3-2015,52.35933954,4.941326284,,,
8-4-2017,52.36158565,4.908139304,,,
3-1-2016,52.36265304,4.931764439,,,
15-6-2016,52.36587573,4.941428283,,,
3-6-2017,52.3744852,4.942380457,,,
20-9-2012,52.36267353,4.931848425,,,
25-1-2016,52.36394227,4.938022103,,,
4-10-2014,52.361315,4.932905702,,,
18-1-2016,52.36544937,4.937136737,,,
28-9-2015,52.36264579,4.935782205,,,
27-11-2014,52.36123863,4.93726728,,,
10-3-2014,52.36304748,4.933493714,,,
9-7-2015,52.36104395,4.943895317,,,
12-5-2012,52.35997876,4.941582221,,,
10-8-2015,52.36334746,4.933664224,,,
30-1-2016,52.37331546,4.947061519,,,
4-8-2014,52.37216625,4.946162019,,,
2-8-2015,52.36139113,4.935949653,,,
31-1-2015,52.37662648,4.923857239,,,
18-6-2013,52.36696202,4.93414224,,,
30-3-2013,52.36290072,4.933920509,,,
5-10-2014,52.36818086,4.942624457,,,
1-12-2010,52.3629535,4.933391046,,,
2-5-2015,52.37630939,4.94481936,,,
23-4-2013,52.37309186,4.943583966,,,
17-3-2015,52.37434425,4.930759207,,,
3-5-2014,52.36346563,4.932644621,,,
24-9-2008,52.36575451,4.941419235,,,
12-9-2012,52.37528619,4.943061737,,,
25-3-2014,52.36277855,4.932199783,,,
1-5-2016,52.36144981,4.937155288,,,
12-12-2010,52.3774825,4.923968064,,,
29-6-2015,52.36403364,4.938361119,,,
20-4-2014,52.36391911,4.936880749,,,
5-7-2015,52.36464381,4.943033616,,,
17-2-2014,52.36137334,4.933209003,,,
8-3-2016,52.35955073,4.939961432,,,
30-12-2015,52.3657579,4.942957509,,,
25-2-2014,52.36547714,4.937312677,,,
11-2-2012,52.36523749,4.945076338,,,
9-8-2012,52.36298582,4.935507792,,,
27-7-2015,52.36458929,4.940745508,,,
28-7-2014,52.36546919,4.939604437,,,
1-6-2016,52.37385082,4.94408428,,,
5-7-2016,52.36016809,4.940742569,,,
27-1-2014,52.36339833,4.931238068,,,
10-10-2011,52.36464058,4.943838821,,,
12-1-2014,52.37478088,4.941182706,,,
26-7-2017,52.37601728,4.930081269,,,
17-11-2014,52.37777074,4.931378337,,,
27-2-2017,52.36009865,4.933566897,,,
12-11-2013,52.36446368,4.932104295,,,
25-5-2017,52.37746796,4.940207359,,,
5-11-2017,52.36077737,4.941553223,,,
15-7-2016,52.37585479,4.9450954,,,
9-10-2013,52.37386079,4.944966536,,,
5-10-2015,52.37708342,4.923202376,,,
13-8-2015,52.36566545,4.93254474,,,
25-12-2013,52.36096345,4.934093065,,,
27-1-2014,52.37045241,4.939122241,,,
8-11-2012,52.3670752,4.936359284,,,
25-5-2016,52.36044689,4.934306047,,,
14-3-2016,52.36347257,4.933077582,,,
4-1-2015,52.36192704,4.937230943,,,
27-11-2014,52.3741348,4.945199525,,,
21-5-2013,52.36420303,4.933961149,,,
11-10-2014,52.36375926,4.933601144,,,
22-3-2014,52.36188062,4.909435945,,,
3-7-2017,52.35975836,4.942267129,,,
9-6-2017,52.36263105,4.935534955,,,
5-7-2015,52.3787019,4.931591793,,,
29-5-2013,52.36371042,4.932509269,,,
22-4-2013,52.35875753,4.939857858,,,
19-12-2016,52.36625851,4.944604812,,,
5-6-2016,52.37542923,4.943852087,,,
11-11-2013,52.374191,4.935573556,,,
19-2-2013,52.36329909,4.938532386,,,
26-12-2014,52.36318242,4.94467456,,,
12-9-2012,52.37403766,4.944966702,,,
26-6-2012,52.36452366,4.938845571,,,
24-11-2015,52.364098,4.939968107,,,
17-2-2016,52.36482519,4.938005653,,,
13-8-2013,52.37351065,4.938894263,,,
1-6-2015,52.36098183,4.939168628,,,
1-8-2014,52.36053209,4.943744722,,,
25-5-2015,52.36150578,4.942636051,,,
17-11-2017,52.36258669,4.940231282,,,
20-5-2013,52.37329841,4.947254513,,,
21-9-2016,52.35967683,4.941309994,,,
23-11-2012,52.36522191,4.934823999,,,
13-3-2015,52.36292449,4.935449643,,,
14-10-2015,52.36495555,4.933760011,,,
19-12-2016,52.36547956,4.941195998,,,
4-1-2013,52.36522895,4.936059003,,,
20-7-2014,52.36861952,4.943601396,,,
27-5-2014,52.36853955,4.944398797,,,
9-5-2014,52.36166028,4.934012003,,,
7-2-2012,52.36262898,4.938781159,,,
21-1-2014,52.35968759,4.934304358,,,
22-3-2013,52.37402732,4.94593579,,,
17-4-2015,52.36485324,4.933858711,,,
22-4-2013,52.36421648,4.93445048,,,
2-3-2016,52.3601141,4.940469223,,,
20-6-2013,52.36384684,4.943671797,,,
30-11-2012,52.36516674,4.934755518,,,
4-9-2014,52.35990968,4.935838027,,,
16-12-2014,52.36450443,4.936650431,,,
18-3-2015,52.36016228,4.939496519,,,
15-9-2012,52.37723525,4.935714924,,,
6-6-2011,52.35979646,4.934704016,,,
23-10-2015,52.37835085,4.941129931,,,
15-5-2013,52.35943858,4.940711332,,,
10-2-2013,52.37755232,4.93041781,,,
3-1-2013,52.37777597,4.932745073,,,
9-9-2015,52.36405164,4.943429048,,,
14-8-2016,52.36326311,4.938742916,,,
5-1-2015,52.36066196,4.944049537,,,
23-6-2014,52.3742835,4.948705636,,,
10-12-2014,52.3646326,4.939249749,,,
2-1-2014,52.36494927,4.938767908,,,
12-5-2012,52.36042554,4.942198187,,,
22-5-2013,52.36763213,4.945865806,,,
5-5-2014,52.37643212,4.94080669,,,
16-3-2017,52.37233954,4.948039869,,,
19-4-2017,52.37716564,4.922537832,,,
30-6-2015,52.37689142,4.938305018,,,
8-7-2017,52.36326942,4.935002452,,,
4-3-2016,52.36113584,4.932749931,,,
4-4-2014,52.37701069,4.946017543,,,
19-12-2016,52.36503571,4.93352141,,,
5-2-2017,52.36561684,4.934348394,,,
23-2-2015,52.36297217,4.932229375,,,
18-2-2013,52.36601284,4.933692491,,,
14-11-2015,52.36304894,4.909387193,,,
25-2-2016,52.36457266,4.943955757,,,
23-12-2016,52.36439177,4.941167682,,,
8-1-2014,52.36899883,4.93871386,,,
27-9-2013,52.36600307,4.944640247,,,
16-10-2017,52.3619718,4.94296803,,,
6-7-2015,52.35940794,4.937657649,,,
15-5-2014,52.37629834,4.928451681,,,
3-5-2016,52.36873826,4.944156808,,,
1-1-2015,52.36125168,4.943205052,,,
26-3-2015,52.36322467,4.933239663,,,
2-8-2015,52.36461786,4.940482589,,,
4-3-2013,52.36553259,4.934649875,,,
17-11-2015,52.36391069,4.933385398,,,
30-10-2015,52.36277856,4.937147333,,,
30-9-2013,52.37392942,4.94648392,,,
9-1-2015,52.35952916,4.937387324,,,
1-8-2013,52.36137518,4.936759729,,,
30-3-2013,52.36591564,4.938955907,,,
13-2-2013,52.36361853,4.932941423,,,
17-12-2012,52.36691544,4.939209811,,,
2-12-2015,52.37277398,4.937427348,,,
21-2-2014,52.36397131,4.937540871,,,
2-2-2013,52.37577957,4.953587108,,,
14-11-2014,52.36119726,4.945298262,,,
29-12-2015,52.36433073,4.942347037,,,
5-4-2012,52.36470515,4.93730793,,,
25-2-2014,52.35984994,4.935788522,,,
11-12-2016,52.36418774,4.943222078,,,
22-8-2014,52.3629776,4.940274676,,,
2-7-2014,52.36399461,4.93486111,,,
1-7-2015,52.3625291,4.936525859,,,
3-10-2013,52.36780298,4.944788794,,,
8-8-2012,52.36376046,4.940230606,,,
24-9-2011,52.36407646,4.941096014,,,
19-7-2012,52.362006,4.943011929,,,
16-8-2017,52.37165317,4.937512334,,,
23-3-2014,52.36601327,4.932774103,,,
1-6-2016,52.37746276,4.944373532,,,
15-11-2017,52.36769373,4.944541968,,,
31-8-2014,52.36339907,4.933620452,,,
3-12-2013,52.37683056,4.935262877,,,
14-4-2014,52.36404974,4.934312818,,,
27-6-2016,52.37056752,4.945820203,,,
24-2-2014,52.3672705,4.949831769,,,
17-6-2016,52.36368173,4.931848376,,,
3-7-2012,52.37331653,4.93613539,,,
24-2-2014,52.37130723,4.944802247,,,
12-6-2011,52.36283055,4.933660944,,,
10-8-2013,52.36879538,4.941252558,,,
14-10-2010,52.36404742,4.934598613,,,
11-8-2016,52.36285418,4.933259768,,,
21-1-2016,52.36287854,4.94464241,,,
19-12-2013,52.36403735,4.93759069,,,
27-7-2015,52.36393472,4.943078311,,,
17-1-2012,52.36327121,4.934847445,,,
